-,date,time,username,name,tweet,geo,Positive,Happy,Relief,Neutral,Anxious,Sad,Negative
172,2020-06-12,12:45:11,raufbhat10,Rauf Bhat,hi get covid test do jammu railway station before travel srinagar quarantine private hotel not allow leave do not result yet become increasingly difficult bear cost please help,"19.071217,72.929863,23km",,,,,1,1,
173,2020-06-12,12:45:08,shishirrai1,Shishir Rai,thanks sir possible share police station wise covid patient please,"19.071217,72.929863,23km",,,,1,,,
174,2020-06-12,12:44:26,kushalchowdhury,Kushal Chowdhury,message sent one do not receive call not sure when try reach second time covid food seal broken deem state start use apps,"19.071217,72.929863,23km",,,,,,,1
175,2020-06-12,12:43:39,snazzyawi,Awanish Dwivedi,coronavirus vaccine possible availability chinese covid vaccine end,"19.071217,72.929863,23km",1,,,,,,
176,2020-06-12,12:43:35,india_fintech,India FinTech Forum,iifl support amid covid crisis,"19.071217,72.929863,23km",1,,,,,,
177,2020-06-12,12:43:29,prasadm61865001,Prasad Mane FAST NEWS,post new यदि covid को कर सकता है तो इसका करते हैं,"19.071217,72.929863,23km",,,,1,,,
178,2020-06-12,12:43:11,slay3r00477436,Slay3r,bldg narayana chs p lokhande marg flat covid patient th june bmc visit or sanitization initiate till date anyone serious or joke lick u wo not help need action,"19.071217,72.929863,23km",,,,,1,,1
179,2020-06-12,12:43:02,tickermarket,Tickerplant Ltd.,many suggest which temperature around degree,"19.071217,72.929863,23km",,,,1,,,
180,2020-06-12,12:42:57,vickypatani,vicky patani,mumbai icu require patient bed r not available test take hour patient normal symptomatic patient bed r wait hour hospital treat covid patient peace waste how fight corona,"19.071217,72.929863,23km",,,,,1,1,
181,2020-06-12,12:42:37,ibdhani,Dhani App,dear sagar current situation covid ensure safety staff limited currently not accept loan application or loan inconvenience highly regret thank operation,"19.071217,72.929863,23km",,,,,,,1
182,2020-06-12,12:42:31,bharathianandet,Bharathi Anand,logical account care covid category,"19.071217,72.929863,23km",,,,1,,,
183,2020-06-12,12:42:27,kunalkamra88,Kunal Kamra,dr muffazal lakdawala dc design covid special ambulance if donate mumbai turn parking lot icu people,"19.071217,72.929863,23km",1,,,,,,
184,2020-06-12,12:42:12,doctr_pro,Doctr,pakistan s economy contract first time year amid covid pandemic news,"19.071217,72.929863,23km",,,,1,,,
185,2020-06-12,12:42:04,swanitdeshpande,Swanit Deshpande,clarity status exam front line worker covid pandemic dear dmer muhs not time show skill mismanagement,"19.071217,72.929863,23km",,,,,,,1
186,2020-06-12,12:41:09,hnlenglish,Headline English,india record big spike covid positive case last hour,"19.071217,72.929863,23km",,,,,,,1
187,2020-06-12,12:39:02,josephadsouza,Joseph A DSouza,already history why tomorrow fight covid not primary task,"19.071217,72.929863,23km",,,,1,,,
188,2020-06-12,12:38:36,archbombay,Archdiocese of Bombay,series heroes’ feature individual who make community society proud risk life u pandemic left medical professional world rochelle situation exception read,"19.071217,72.929863,23km",1,,,,,,
189,2020-06-12,12:37:45,maestro_mathur,Somesh Mathur,if ji whats ji sychophants infrastructure paid ticket online month sell show th apr th may ping u,"19.071217,72.929863,23km",,,,1,,,
190,2020-06-12,12:37:13,loksattalive,LoksattaLive,धुतली via,"19.071217,72.929863,23km",,,,1,,,
191,2020-06-12,12:36:59,kathuriachetna,chetna kathuria,covid far strengthen dissenter poor,"19.071217,72.929863,23km",,,,,,,1
192,2020-06-12,12:36:06,ampinitynews,Ampinity News,covid pandemic india also move towards herd immunity know answer president ima,"19.071217,72.929863,23km",,,,1,,,
193,2020-06-12,12:35:57,kaykraze,kaushik shrimanker,govt fail every front except community covid chinese intrusion disastrous economy expose how lose govt r back what r best election rally lie answer how fund r manage totally expose,"19.071217,72.929863,23km",,,,,,,1
194,2020-06-12,12:35:51,republic,Republic,covid mcd request delhi cm kejriwal release r cr pay employee salary,"19.071217,72.929863,23km",,,,1,,,
195,2020-06-12,12:35:40,sahuviplav,Viplav Sahu,go durg district hospital test pathetic condition not available people use scanner fight against covid require precaution level please look,"19.071217,72.929863,23km",,,,,1,1,1
197,2020-06-12,12:35:04,bse_news,BSE Corporate News,spaceincuba disclosure material impact covid pandemic,"19.071217,72.929863,23km",,,,,,,1
198,2020-06-12,12:34:45,siddhanttk,Siddhant Kamat,not give say major world economy after covid economy see sharp bounce back u uk or india focus get pandemic asap find cure or vaccine,"19.071217,72.929863,23km",,,,,,,1
199,2020-06-12,12:34:11,raku25513689,COVID-19 update,maharashtra update friday june till today case today recovery today death today active case total case total recover total death active case,"19.071217,72.929863,23km",,,,1,,,
200,2020-06-12,12:33:36,pratikpawar2901,pratik Sunil pawar,covid india not community transmission stage say,"19.071217,72.929863,23km",1,,,,,,
201,2020-06-12,12:33:34,zamirk19,Khan Zamirullah,sir cousin covid positive severe symptom doctor ct but jupiter prime etc hospital deny u get bcz dnt live ghodbundar or anythng who b respnsble,"19.071217,72.929863,23km",,,,,1,1,
202,2020-06-12,12:33:04,thanevaibhav,Thane Vaibhav - Daily Newspaper,जून ाणे,"19.071217,72.929863,23km",,,,1,,,
204,2020-06-12,12:31:56,utawasthi5,Utkarsh Awasthi,sir please raise issue legal battle take away right work earn even without investigation men request include enquiry essential covid timeline enquiry,"19.071217,72.929863,23km",,,,,,1,1
205,2020-06-12,12:30:39,maestro_mathur,Somesh Mathur,infrastructure paid ticket online month ping u live not near sell show th apr th may put experience great good,"19.071217,72.929863,23km",,,,1,,,
206,2020-06-12,12:30:23,loksattalive,LoksattaLive,अनुदानित विनाअनुदानित १८ घसरली,"19.071217,72.929863,23km",,,,1,,,
207,2020-06-12,12:30:06,indiaspend,IndiaSpend,mumbai’s saifee hospital see covid patient number critical patient increase vernon desa medical tell interview,"19.071217,72.929863,23km",,,,,,,1
208,2020-06-12,12:29:55,vrl20,Viral,average indian discus but discus classification,"19.071217,72.929863,23km",,,,1,,,
209,2020-06-12,12:29:46,raufbhat10,Rauf Bhat,hi get covid test do jammu railway station before travel srinagar quarantine private hotel not allow leave do not result yet become increasingly difficult bear cost,"19.071217,72.929863,23km",,,,,1,1,
210,2020-06-12,12:29:45,bandrabuzz,Bandra Buzz newspaper,if employee bmc unfortunately covid duty bmc provide ex gratia assistance r lakh heir bmc first municipal corporation implement program applicable till,"19.071217,72.929863,23km",,,,,,,1
212,2020-06-12,12:29:23,seascapedreamer,Sonalika,covid might not kill but pay bill definitely <PISSED>,"19.071217,72.929863,23km",,,,,1,1,1
213,2020-06-12,12:29:14,sanghamitrasen,Sanghamitra Chatterjee,back work covid sop place,"19.071217,72.929863,23km",,,,1,,,
215,2020-06-12,12:28:38,shezartech,Shezartech,reason build learn management system during covid,"19.071217,72.929863,23km",,,,1,,,
217,2020-06-12,12:28:13,stockskibaat,Stocks Ki Baat,shopper stop employee old department store chain employee closing store due decline sale demand outlook wake covid pandemic national lockdown read,"19.071217,72.929863,23km",,,,,,,1
219,2020-06-12,12:27:54,hotelier_india,Hotelier India,covid economic struggle australian city say globaldata read,"19.071217,72.929863,23km",,,,,,,1
220,2020-06-12,12:27:52,alok_ttid,Alok Badri,covid mumbai,"19.071217,72.929863,23km",,,,1,,,
221,2020-06-12,12:27:50,sciencebwoy,Aravindhan Nagarajan,reduction accrue covid impact last year even if global actually decline er cent every year space degree exhaust,"19.071217,72.929863,23km",,,,,,,1
222,2020-06-12,12:27:32,apothecurry,Gauri Kamath,also use money build strengthen public health infrastructure not pay care private hospital covid experience pitfall rely almost pvt sector purveyor care,"19.071217,72.929863,23km",,,,,,1,
223,2020-06-12,12:27:28,jyotishiralee,Jyoti  Shiralee,piece relevant day covid case surge centre continue b non committal hand leave state along fr crisis situation centre cannot responsibility concern action miss,"19.071217,72.929863,23km",,,,,,,1
224,2020-06-12,12:26:47,boogiepest,Anupriya 🏳️‍🌈,maybe cure covid one day but what do do,"19.071217,72.929863,23km",,,,,,1,
225,2020-06-12,12:25:58,priitii_p,priti,old die hard <UNWELL>,"19.071217,72.929863,23km",,,,,,,1
226,2020-06-12,12:25:14,basant_bhoruka,Basant Bhoruka 🇮🇳,who listen earlier roam freely beating police reason best cm number one maharashtra also number one covid case number one pr,"19.071217,72.929863,23km",,,,,,,1
227,2020-06-12,12:24:47,memumbaikar42,‏نورالدین🇮🇳,unfortunately covid fast spread mostly dominate area lagta hain rule follow karna ke hain bandra pali hill carter strict rule follow hote hain lekin jaise aap aur bada ke paas jayenge aap dekh sakte logo ko,"19.071217,72.929863,23km",,,,,,1,1
228,2020-06-12,12:24:41,iiflmarkets,IIFLMarkets,hi tech cash position stress due covid impact,"19.071217,72.929863,23km",,,,,1,,1
229,2020-06-12,12:24:13,toimumbai,TOI Mumbai,mumbai third minister uddhav thackeray cabinet test positive covid mumbai news time india,"19.071217,72.929863,23km",,,,,,,1
230,2020-06-12,12:23:50,republic,Republic,army personnel among six new covid case arunachal,"19.071217,72.929863,23km",,,,,,,1
231,2020-06-12,12:23:43,chandan22982894,chandan upadhyay,mera account se refund urgently receive query due covid may delay response,"19.071217,72.929863,23km",,,,1,,,
232,2020-06-12,12:23:07,hotelier_india,Hotelier India,ihcl report high full year ebitda r crore despite cause covid read indian hotel company limited ihcl,"19.071217,72.929863,23km",1,,,,,,
233,2020-06-12,12:22:54,blitzkreigm,Mangalam Maloo,dixon tech say get nod test machine positive prospect medical equipment manufacturing mobile tv continue do well but wash machine may see bit decline year work capacity,"19.071217,72.929863,23km",,,,,,,1
234,2020-06-12,12:22:52,diwakarank,Satyan K.Diwakaran,where r fake animal love elephant found dead chattisgarh yesterday why hue cry not happen kerala state rule cpi m bjp cannot digest way kerala appreciate throughout world handle covid,"19.071217,72.929863,23km",,,,,,,1
235,2020-06-12,12:21:17,mumbai24x7,mumbai24x7,cop test positive covid after contact thief time india via,"19.071217,72.929863,23km",,,,,,,1
237,2020-06-12,12:21:09,republic,Republic,donald campaign not take responsibility if rally contract covid,"19.071217,72.929863,23km",,,,,,,1
238,2020-06-12,12:19:52,raku25513689,COVID-19 update,india update friday june till today case today recovery today death today active case total case total recover total death active case,"19.071217,72.929863,23km",,,,1,,,
239,2020-06-12,12:19:25,priyank2802,priyank deepak,please <SAD> kindly do little help u covid crisis salary r fair serve nation people frontline warrior but u like,"19.071217,72.929863,23km",,,,,,1,
240,2020-06-12,12:19:13,kunnal,Kunnal Motwani,priority sort what take ipl date ipl september october say cricket news time india,"19.071217,72.929863,23km",,,,1,,,
241,2020-06-12,12:19:11,shreyaenrique,S,feel like yesterday when number covid case country like suddenly th bad hit nation,"19.071217,72.929863,23km",,,,,,,1
242,2020-06-12,12:18:00,prakarshgagdani,Prakarsh Gagdani,look forward discus how how covid impact business,"19.071217,72.929863,23km",,,,1,,,
243,2020-06-12,12:17:06,mahacpimspeak,CPIM Maharashtra,fact not easy get test covid govt lab patient get test where lose battle against covid,"19.071217,72.929863,23km",,,,,,,1
244,2020-06-12,12:16:46,commonbol,Common Man,aap logo ka sahi ha bhai twitter per movie chal rahi hain yaha covid apni job kha gaya <LAUGH>,"19.071217,72.929863,23km",,,,,,,1
245,2020-06-12,12:16:05,mrityunjaynews,Mrityunjay Singh मृत्युंजय सिंह 🇮🇳,if want india come race must play imp role player stop covid follow govt frwded also important message,"19.071217,72.929863,23km",,,,1,,,
246,2020-06-12,12:15:57,commdesignitp,Commercial Design India,join u live june pm ist where learn what post pandemic planning strategic decision aid workforce,"19.071217,72.929863,23km",,,,1,,,
247,2020-06-12,12:15:53,toimumbai,TOI Mumbai,mumbai third minister uddhav thackeray cabinet test positive covid,"19.071217,72.929863,23km",,,,,,,1
248,2020-06-12,12:15:47,rsepl,RSE,bhid na jao <SAD>,"19.071217,72.929863,23km",,,,1,,,
249,2020-06-12,12:14:52,anuragfaridabad,Anurag Arora,pgv handle covid situation not go bring closer form national government u guy waste last month if still want power center think like bjp strengthen touch mass way,"19.071217,72.929863,23km",,,,,,,1
250,2020-06-12,12:14:03,ampinitynews,Ampinity News,covid pandemic india becomes fourth infect country leave britain behind,"19.071217,72.929863,23km",,,,,,,1
251,2020-06-12,12:13:56,western5868,Sudarshan Dhumale,baba ramdev claim giloy percent fight covid infection,"19.071217,72.929863,23km",1,,,,,,
252,2020-06-12,12:13:25,iiflmarkets,IIFLMarkets,dic india after covid impact,"19.071217,72.929863,23km",,,,1,,,
253,2020-06-12,12:13:04,74brijesh,Brijesh Shah,marksans say talk moderna inc possible partnership treat covid,"19.071217,72.929863,23km",,,,1,,,
254,2020-06-12,12:12:52,e4mtweets,exchange4media group,best immunity against covid blue,"19.071217,72.929863,23km",1,,,,,,
255,2020-06-12,12:12:38,pseudopodia_,OneTripOneYear 🇮🇳,cant blame initially thrust forefront covid duty regular permanent get daily,"19.071217,72.929863,23km",,,,1,,,
256,2020-06-12,12:12:24,anantkabra,Anant Kabra ツ,if say or believe not parotas seem authority free time amid covid come poor joke waste time,"19.071217,72.929863,23km",,,,,,,1
257,2020-06-12,12:12:17,republic,Republic,india side step border continue cooperation covid,"19.071217,72.929863,23km",1,,,,,,
258,2020-06-12,12:11:04,jshahrushabh,J_shah_rushabh,new covid change name place show number case before notification case case new name,"19.071217,72.929863,23km",,,,1,,,
259,2020-06-12,12:09:45,bhabtosh2,Bhabtosh,financial issue talk lockdown politics dirty sir people always talk people but against people covid kill lac but job work kill cr time educate people adhere responsibility wear,"19.071217,72.929863,23km",,,,,,,1
260,2020-06-12,12:09:37,khaman02,Manjiri,never talk baba who hand cure covid do not victim fake narrative what agony delhi hospital look like nautanki day,"19.071217,72.929863,23km",,,,,,,1
261,2020-06-12,12:08:35,adani_elec_mum,Adani Electricity,during covid lockdown across country electricity bill reading activity halt owe social distance per bill per three month average,"19.071217,72.929863,23km",,,,1,,,
